date_time,Average PMV,Habitability?
2021-01-21 23:00:00,-4.076575630846509,NH
2021-01-22 00:00:00,-4.079411774222474,NH
2021-01-22 01:00:00,-4.077817148083164,NH
2021-01-22 02:00:00,-4.068797038718643,NH
2021-01-22 03:00:00,-4.061873725962768,NH
2021-01-22 04:00:00,-4.0588940200002055,NH
2021-01-22 05:00:00,-4.054381223357436,NH
2021-01-22 06:00:00,-4.0472792482088416,NH
2021-01-22 07:00:00,-4.056481524934405,NH
2021-01-22 08:00:00,-4.065100348216154,NH
2021-01-22 09:00:00,-4.077967791740708,NH
2021-01-22 10:00:00,-4.095823750634641,NH
2021-01-22 11:00:00,-4.093640537350767,NH
2021-01-22 12:00:00,-4.082532816657957,NH
2021-01-22 13:00:00,-4.059634332271827,NH
2021-01-22 14:00:00,-4.060520395727001,NH
2021-01-22 15:00:00,-4.079720856477468,NH
2021-01-22 16:00:00,-4.101142291443641,NH
2021-01-22 17:00:00,-4.13279666744997,NH
2021-01-22 18:00:00,-4.1597064080534585,NH
2021-01-22 19:00:00,-4.178654175265993,NH
2021-01-22 20:00:00,-4.203192997486315,NH
2021-01-22 21:00:00,-4.2176462181512155,NH
2021-01-22 22:00:00,-4.229612649051513,NH
2021-01-22 23:00:00,-4.240897640590045,NH
2021-01-23 00:00:00,-4.2410797577615655,NH
2021-01-23 01:00:00,-4.25053882652212,NH
2021-01-23 02:00:00,-4.259189873719978,NH
2021-01-23 03:00:00,-4.261258408198585,NH
2021-01-23 04:00:00,-4.256578072200015,NH
2021-01-23 05:00:00,-4.255501962373015,NH
2021-01-23 06:00:00,-4.2600081863640025,NH
2021-01-23 07:00:00,-4.263782681072432,NH
2021-01-23 08:00:00,-4.262804970034144,NH
2021-01-23 09:00:00,-4.254020450842889,NH
2021-01-23 10:00:00,-4.24472567020107,NH
2021-01-23 11:00:00,-4.213524244634075,NH
2021-01-23 12:00:00,-4.184787671459876,NH
2021-01-23 13:00:00,-4.16709124658039,NH
2021-01-23 14:00:00,-4.151780581944174,NH
2021-01-23 15:00:00,-4.151347810347493,NH
2021-01-23 16:00:00,-4.164441705653218,NH
2021-01-23 17:00:00,-4.182195445181116,NH
2021-01-23 18:00:00,-4.210870181278994,NH
2021-01-23 19:00:00,-4.233782849826217,NH
2021-01-23 20:00:00,-4.252702892006699,NH
2021-01-23 21:00:00,-4.266547188722833,NH
2021-01-23 22:00:00,-4.275679996981218,NH
2021-01-23 23:00:00,-4.289197397198616,NH
2021-01-24 00:00:00,-4.298570992185513,NH
2021-01-24 01:00:00,-4.305564537354521,NH
2021-01-24 02:00:00,-4.312735843889918,NH
2021-01-24 03:00:00,-4.323321176060943,NH
2021-01-24 04:00:00,-4.332991435627694,NH
2021-01-24 05:00:00,-4.34140894123913,NH
2021-01-24 06:00:00,-4.346833766066556,NH
2021-01-24 07:00:00,-4.345436629952504,NH
2021-01-24 08:00:00,-4.347685680762918,NH
2021-01-24 09:00:00,-4.3491483672792635,NH
2021-01-24 10:00:00,-4.344711531528624,NH
2021-01-24 11:00:00,-4.291977469573253,NH
2021-01-24 12:00:00,-4.219767234379934,NH
2021-01-24 13:00:00,-4.177085261056981,NH
2021-01-24 14:00:00,-4.125764621634563,NH
2021-01-24 15:00:00,-4.105918641340102,NH
2021-01-24 16:00:00,-4.128440057142536,NH
2021-01-24 17:00:00,-4.1620249857239,NH
2021-01-24 18:00:00,-4.189162293987832,NH
2021-01-24 19:00:00,-4.214430348143104,NH
2021-01-24 20:00:00,-4.238726249319826,NH
2021-01-24 21:00:00,-4.2598483743320275,NH
2021-01-24 22:00:00,-4.271190880852163,NH
2021-01-24 23:00:00,-4.281312195094631,NH
2021-01-25 00:00:00,-4.285590874846321,NH
2021-01-25 01:00:00,-4.2937864576587925,NH
2021-01-25 02:00:00,-4.30728167444257,NH
2021-01-25 03:00:00,-4.31232581800495,NH
2021-01-25 04:00:00,-4.322702782650748,NH
2021-01-25 05:00:00,-4.32827226485291,NH
2021-01-25 06:00:00,-4.335389133244788,NH
2021-01-25 07:00:00,-4.342900838300953,NH
2021-01-25 08:00:00,-4.352422895999497,NH
2021-01-25 09:00:00,-4.356844421983923,NH
2021-01-25 10:00:00,-4.3597942302989905,NH
2021-01-25 11:00:00,-4.297301710362276,NH
2021-01-25 12:00:00,-4.224501769213295,NH
2021-01-25 13:00:00,-4.137434616549854,NH
2021-01-25 14:00:00,-4.116832715941647,NH
2021-01-25 15:00:00,-4.104673459957625,NH
2021-01-25 16:00:00,-4.131831269134889,NH
2021-01-25 17:00:00,-4.17043157643968,NH
2021-01-25 18:00:00,-4.203767887606388,NH
2021-01-25 19:00:00,-4.241364526156834,NH
2021-01-25 20:00:00,-4.264500308471201,NH
2021-01-25 21:00:00,-4.278842351663038,NH
2021-01-25 22:00:00,-4.2965757961363735,NH
2021-01-25 23:00:00,-4.310414943153148,NH
2021-01-26 00:00:00,-4.333896618628439,NH
2021-01-26 01:00:00,-4.358210429176381,NH
2021-01-26 02:00:00,-4.376514671598141,NH
2021-01-26 03:00:00,-4.390894788880284,NH
2021-01-26 04:00:00,-4.4020138358924585,NH
2021-01-26 05:00:00,-4.412954195308071,NH
2021-01-26 06:00:00,-4.4208018499824915,NH
2021-01-26 07:00:00,-4.4224226923107395,NH
2021-01-26 08:00:00,-4.422018927684154,NH
2021-01-26 09:00:00,-4.415357447115576,NH
2021-01-26 10:00:00,-4.403340284252003,NH
2021-01-26 11:00:00,-4.369360643569126,NH
2021-01-26 12:00:00,-4.328447650443459,NH
2021-01-26 13:00:00,-4.303950820678917,NH
2021-01-26 14:00:00,-4.277394451680643,NH
2021-01-26 15:00:00,-4.264946110809216,NH
2021-01-26 16:00:00,-4.269664258295198,NH
2021-01-26 17:00:00,-4.282964598762266,NH
2021-01-26 18:00:00,-4.301974189491477,NH
2021-01-26 19:00:00,-4.319418061029115,NH
2021-01-26 20:00:00,-4.332202624612724,NH
2021-01-26 21:00:00,-4.356920683435174,NH
2021-01-26 22:00:00,-4.380772997227186,NH
2021-01-26 23:00:00,-4.405714426910762,NH
2021-01-27 00:00:00,-4.426956583699725,NH
2021-01-27 01:00:00,-4.463541415155991,NH
2021-01-27 02:00:00,-4.489201622789783,NH
2021-01-27 03:00:00,-4.502297225884409,NH
2021-01-27 04:00:00,-4.5159736987116625,NH
2021-01-27 05:00:00,-4.520472589899895,NH
2021-01-27 06:00:00,-4.520049446346202,NH
2021-01-27 07:00:00,-4.5106861348617615,NH
2021-01-27 08:00:00,-4.502001750632748,NH
2021-01-27 09:00:00,-4.4646190941066415,NH
2021-01-27 10:00:00,-4.419552783289418,NH
2021-01-27 11:00:00,-4.370536914474509,NH
2021-01-27 12:00:00,-4.316513268566797,NH
2021-01-27 13:00:00,-4.285221404658565,NH
2021-01-27 14:00:00,-4.256778226878521,NH
2021-01-27 15:00:00,-4.227630622355466,NH
2021-01-27 16:00:00,-4.2049618050538315,NH
2021-01-27 17:00:00,-4.192770268053007,NH
2021-01-27 18:00:00,-4.2057872705834844,NH
2021-01-27 19:00:00,-4.224904750360152,NH
2021-01-27 20:00:00,-4.23436381238252,NH
2021-01-27 21:00:00,-4.237693444423222,NH
2021-01-27 22:00:00,-4.2227654474072995,NH
2021-01-27 23:00:00,-4.251518189780778,NH
2021-01-28 00:00:00,-4.272877019433271,NH
2021-01-28 01:00:00,-4.284939208337085,NH
2021-01-28 02:00:00,-4.288778836661266,NH
2021-01-28 03:00:00,-4.28310309585189,NH
2021-01-28 04:00:00,-4.284937117008018,NH
2021-01-28 05:00:00,-4.29875652747405,NH
2021-01-28 06:00:00,-4.301673791428254,NH
2021-01-28 07:00:00,-4.289067197603118,NH
2021-01-28 08:00:00,-4.306736202429342,NH
2021-01-28 09:00:00,-4.281765805176097,NH
2021-01-28 10:00:00,-4.269521370145049,NH
2021-01-28 11:00:00,-4.192535861494966,NH
2021-01-28 12:00:00,-4.112154287983771,NH
2021-01-28 13:00:00,-4.073574167141811,NH
2021-01-28 14:00:00,-4.03995205486633,NH
2021-01-28 15:00:00,-4.041928676016396,NH
2021-01-28 16:00:00,-4.0413501257301805,NH
2021-01-28 17:00:00,-4.052427195645243,NH
2021-01-28 18:00:00,-4.089492939073396,NH
2021-01-28 19:00:00,-4.1177465808783005,NH
2021-01-28 20:00:00,-4.1351208923465,NH
2021-01-28 21:00:00,-4.152737070312527,NH
2021-01-28 22:00:00,-4.168429283156034,NH
2021-01-28 23:00:00,-4.186338417226125,NH
2021-01-29 00:00:00,-4.1905311411058515,NH
2021-01-29 01:00:00,-4.200508607553972,NH
2021-01-29 02:00:00,-4.216190298457799,NH
2021-01-29 03:00:00,-4.232752774053563,NH
2021-01-29 04:00:00,-4.243810612945412,NH
2021-01-29 05:00:00,-4.224937530151508,NH
2021-01-29 06:00:00,-4.2249357538889285,NH
2021-01-29 07:00:00,-4.235761782411164,NH
2021-01-29 08:00:00,-4.243745126478042,NH
2021-01-29 09:00:00,-4.2541648583057174,NH
2021-01-29 10:00:00,-4.243292280231451,NH
2021-01-29 11:00:00,-4.1819744136651575,NH
2021-01-29 12:00:00,-4.087385621568554,NH
2021-01-29 13:00:00,-4.008366860123531,NH
2021-01-29 14:00:00,-3.900530892057844,NH
2021-01-29 15:00:00,-3.872633182834473,NH
2021-01-29 16:00:00,-3.870113521656735,NH
2021-01-29 17:00:00,-3.916815281794173,NH
2021-01-29 18:00:00,-3.969499940827357,NH
2021-01-29 19:00:00,-4.012113569161162,NH
2021-01-29 20:00:00,-4.05873588913551,NH
2021-01-29 21:00:00,-4.0742245412383555,NH
2021-01-29 22:00:00,-4.087519011838555,NH
2021-01-29 23:00:00,-4.103024183405246,NH
2021-01-30 00:00:00,-4.115682981382452,NH
2021-01-30 01:00:00,-4.126713496675684,NH
2021-01-30 02:00:00,-4.1341860751514785,NH
2021-01-30 03:00:00,-4.141378563960651,NH
2021-01-30 04:00:00,-4.147079050702412,NH
2021-01-30 05:00:00,-4.153307653064559,NH
2021-01-30 06:00:00,-4.159165775982019,NH
2021-01-30 07:00:00,-4.165330815973992,NH
2021-01-30 08:00:00,-4.172467492837934,NH
2021-01-30 09:00:00,-4.173376066173995,NH
2021-01-30 10:00:00,-4.165435062391662,NH
2021-01-30 11:00:00,-4.136948710005632,NH
2021-01-30 12:00:00,-4.120588271948489,NH
2021-01-30 13:00:00,-4.09466206326096,NH
2021-01-30 14:00:00,-4.050513246332554,NH
2021-01-30 15:00:00,-4.02979533360342,NH
2021-01-30 16:00:00,-4.023154061428545,NH
2021-01-30 17:00:00,-4.030594646050065,NH
2021-01-30 18:00:00,-4.045739977219315,NH
2021-01-30 19:00:00,-4.050990256887846,NH
2021-01-30 20:00:00,-4.051356263840092,NH
2021-01-30 21:00:00,-4.052531618504587,NH
2021-01-30 22:00:00,-4.050137108460267,NH
2021-01-30 23:00:00,-4.045428644513234,NH
2021-01-31 00:00:00,-4.041019921603968,NH
2021-01-31 01:00:00,-4.031268580488721,NH
2021-01-31 02:00:00,-4.024274288121194,NH
2021-01-31 03:00:00,-4.020592663092523,NH
2021-01-31 04:00:00,-4.0144901447588275,NH
2021-01-31 05:00:00,-4.010508778464954,NH
2021-01-31 06:00:00,-4.0094611043056565,NH
2021-01-31 07:00:00,-4.00384931972534,NH
2021-01-31 08:00:00,-3.9972860937012906,NH
2021-01-31 09:00:00,-3.986905858681284,NH
2021-01-31 10:00:00,-3.967232856554094,NH
2021-01-31 11:00:00,-3.9498555493970655,NH
2021-01-31 12:00:00,-3.93611876112286,NH
2021-01-31 13:00:00,-3.92388810554046,NH
2021-01-31 14:00:00,-3.914834812453437,NH
2021-01-31 15:00:00,-3.905796882229808,NH
2021-01-31 16:00:00,-3.9007349470100032,NH
2021-01-31 17:00:00,-3.8945515996239237,NH
2021-01-31 18:00:00,-3.895868227702439,NH
2021-01-31 19:00:00,-3.902341979387458,NH
2021-01-31 20:00:00,-3.9084452007621038,NH
2021-01-31 21:00:00,-3.9117918996018344,NH
2021-01-31 22:00:00,-3.932626432794122,NH
2021-01-31 23:00:00,-3.965361029415194,NH
2021-02-01 00:00:00,-4.0151504038215275,NH
2021-02-01 01:00:00,-4.053601120168859,NH
2021-02-01 02:00:00,-4.114472632566984,NH
2021-02-01 03:00:00,-4.167236908158226,NH
2021-02-01 04:00:00,-4.221678896883749,NH
2021-02-01 05:00:00,-4.260956846003544,NH
2021-02-01 06:00:00,-4.297583537344984,NH
2021-02-01 07:00:00,-4.329966504598006,NH
2021-02-01 08:00:00,-4.347520588594087,NH
2021-02-01 09:00:00,-4.359309303305775,NH
2021-02-01 10:00:00,-4.2978264138432865,NH
2021-02-01 11:00:00,-4.279235564633443,NH
2021-02-01 12:00:00,-4.2458070661045495,NH
2021-02-01 13:00:00,-4.214619284992819,NH
2021-02-01 14:00:00,-4.19919744190486,NH
2021-02-01 15:00:00,-4.1863005916344855,NH
2021-02-01 16:00:00,-4.191036908053333,NH
2021-02-01 17:00:00,-4.217719499387275,NH
2021-02-01 18:00:00,-4.261513610781651,NH
2021-02-01 19:00:00,-4.2870199913976235,NH
2021-02-01 20:00:00,-4.3176125793763855,NH
2021-02-01 21:00:00,-4.343806226311073,NH
2021-02-01 22:00:00,-4.3729021687647185,NH
2021-02-01 23:00:00,-4.409317993818057,NH
2021-02-02 00:00:00,-4.44213669179355,NH
2021-02-02 01:00:00,-4.488258257554676,NH
2021-02-02 02:00:00,-4.513729189276861,NH
2021-02-02 03:00:00,-4.4942221344321585,NH
2021-02-02 04:00:00,-4.480251591216406,NH
2021-02-02 05:00:00,-4.474856438358144,NH
2021-02-02 06:00:00,-4.477392303380788,NH
2021-02-02 07:00:00,-4.479915203646395,NH
2021-02-02 08:00:00,-4.481025672694829,NH
2021-02-02 09:00:00,-4.478723612329651,NH
2021-02-02 10:00:00,-4.437630483586362,NH
2021-02-02 11:00:00,-4.355517368102151,NH
2021-02-02 12:00:00,-4.327263212928059,NH
2021-02-02 13:00:00,-4.239793518975403,NH
2021-02-02 14:00:00,-4.201533238214455,NH
2021-02-02 15:00:00,-4.189944833894452,NH
2021-02-02 16:00:00,-4.224672848546062,NH
2021-02-02 17:00:00,-4.258515266283826,NH
2021-02-02 18:00:00,-4.287429941327152,NH
2021-02-02 19:00:00,-4.3252032764976756,NH
2021-02-02 20:00:00,-4.355255504546617,NH
2021-02-02 21:00:00,-4.367947350175672,NH
2021-02-02 22:00:00,-4.375887584524373,NH
2021-02-02 23:00:00,-4.381363613422654,NH
2021-02-03 00:00:00,-4.387374515812708,NH
2021-02-03 01:00:00,-4.3928507928973906,NH
2021-02-03 02:00:00,-4.385530450622439,NH
2021-02-03 03:00:00,-4.383440627987903,NH
2021-02-03 04:00:00,-4.386760510505022,NH
2021-02-03 05:00:00,-4.389934383351769,NH
2021-02-03 06:00:00,-4.392055623823212,NH
2021-02-03 07:00:00,-4.395111629536191,NH
2021-02-03 08:00:00,-4.397105977193326,NH
2021-02-03 09:00:00,-4.390411453796093,NH
2021-02-03 10:00:00,-4.35077837439494,NH
2021-02-03 11:00:00,-4.303168273268526,NH
2021-02-03 12:00:00,-4.27093729943847,NH
2021-02-03 13:00:00,-4.239986380332151,NH
2021-02-03 14:00:00,-4.217599832439528,NH
2021-02-03 15:00:00,-4.205936959088127,NH
2021-02-03 16:00:00,-4.211382310469461,NH
2021-02-03 17:00:00,-4.228995194932932,NH
2021-02-03 18:00:00,-4.2535814524991205,NH
2021-02-03 19:00:00,-4.277063000494768,NH
2021-02-03 20:00:00,-4.294971211932336,NH
2021-02-03 21:00:00,-4.308427974756647,NH
2021-02-03 22:00:00,-4.318412470773835,NH
2021-02-03 23:00:00,-4.326897885131552,NH
2021-02-04 00:00:00,-4.334587434109535,NH
2021-02-04 01:00:00,-4.3452290896970736,NH
2021-02-04 02:00:00,-4.354113751365297,NH
2021-02-04 03:00:00,-4.3571999332461955,NH
2021-02-04 04:00:00,-4.375943135804357,NH
2021-02-04 05:00:00,-4.393160500907631,NH
2021-02-04 06:00:00,-4.40043293879589,NH
2021-02-04 07:00:00,-4.420196564664694,NH
2021-02-04 08:00:00,-4.4519668625952,NH
2021-02-04 09:00:00,-4.477655354353037,NH
2021-02-04 10:00:00,-4.428462634492941,NH
2021-02-04 11:00:00,-4.33849333622561,NH
2021-02-04 12:00:00,-4.238901584273182,NH
2021-02-04 13:00:00,-4.129298169009236,NH
2021-02-04 14:00:00,-4.049327186032447,NH
2021-02-04 15:00:00,-4.015121367919435,NH
2021-02-04 16:00:00,-4.047187078914234,NH
2021-02-04 17:00:00,-4.099169598738076,NH
2021-02-04 18:00:00,-4.186590997452349,NH
2021-02-04 19:00:00,-4.23847099795677,NH
2021-02-04 20:00:00,-4.287388741437639,NH
2021-02-04 21:00:00,-4.356655606692477,NH
2021-02-04 22:00:00,-4.393724091199526,NH
2021-02-04 23:00:00,-4.443768999150456,NH
2021-02-05 00:00:00,-4.476367350871729,NH
2021-02-05 01:00:00,-4.522055445702699,NH
2021-02-05 02:00:00,-4.5600355185528505,NH
2021-02-05 03:00:00,-4.6106289378455765,NH
2021-02-05 04:00:00,-4.653154519183793,NH
2021-02-05 05:00:00,-4.6953334957191295,NH
2021-02-05 06:00:00,-4.716356149912443,NH
2021-02-05 07:00:00,-4.736231616240568,NH
2021-02-05 08:00:00,-4.746604966604114,NH
2021-02-05 09:00:00,-4.780776008864957,NH
2021-02-05 10:00:00,-4.76152985184939,NH
2021-02-05 11:00:00,-4.654846059632774,NH
2021-02-05 12:00:00,-4.525501162879274,NH
2021-02-05 13:00:00,-4.422825445105258,NH
2021-02-05 14:00:00,-4.295555902859697,NH
2021-02-05 15:00:00,-4.241016932184322,NH
2021-02-05 16:00:00,-4.233140120599201,NH
2021-02-05 17:00:00,-4.278899486603737,NH
2021-02-05 18:00:00,-4.331420056229734,NH
2021-02-05 19:00:00,-4.370115350095295,NH
2021-02-05 20:00:00,-4.401746812478421,NH
2021-02-05 21:00:00,-4.436434454544107,NH
2021-02-05 22:00:00,-4.445781817554287,NH
2021-02-05 23:00:00,-4.4590094182794955,NH
2021-02-06 00:00:00,-4.461307153920682,NH
2021-02-06 01:00:00,-4.458235860990665,NH
2021-02-06 02:00:00,-4.4570476636025,NH
2021-02-06 03:00:00,-4.450100941330938,NH
2021-02-06 04:00:00,-4.443157223595919,NH
2021-02-06 05:00:00,-4.44272046417239,NH
2021-02-06 06:00:00,-4.444058020982671,NH
2021-02-06 07:00:00,-4.45183112910766,NH
2021-02-06 08:00:00,-4.441830574006274,NH
2021-02-06 09:00:00,-4.417660205850599,NH
2021-02-06 10:00:00,-4.3683823227599,NH
2021-02-06 11:00:00,-4.34407241943608,NH
2021-02-06 12:00:00,-4.32541449376911,NH
2021-02-06 13:00:00,-4.30511316095506,NH
2021-02-06 14:00:00,-4.282455685678175,NH
2021-02-06 15:00:00,-4.260929161111886,NH
2021-02-06 16:00:00,-4.257027433390182,NH
2021-02-06 17:00:00,-4.268122281747073,NH
2021-02-06 18:00:00,-4.28443131161752,NH
2021-02-06 19:00:00,-4.295558035975625,NH
2021-02-06 20:00:00,-4.304418987360099,NH
2021-02-06 21:00:00,-4.318762295281836,NH
2021-02-06 22:00:00,-4.318822162284465,NH
2021-02-06 23:00:00,-4.326662888041112,NH
2021-02-07 00:00:00,-4.329778171703694,NH
2021-02-07 01:00:00,-4.327360331001401,NH
2021-02-07 02:00:00,-4.327524006109692,NH
2021-02-07 03:00:00,-4.335975146325725,NH
2021-02-07 04:00:00,-4.329890758588738,NH
2021-02-07 05:00:00,-4.3342068107279506,NH
2021-02-07 06:00:00,-4.3340641930671415,NH
2021-02-07 07:00:00,-4.321894130428382,NH
2021-02-07 08:00:00,-4.3206078615751835,NH
2021-02-07 09:00:00,-4.312272304637186,NH
2021-02-07 10:00:00,-4.266574516970994,NH
2021-02-07 11:00:00,-4.214905202260408,NH
2021-02-07 12:00:00,-4.183713339650827,NH
2021-02-07 13:00:00,-4.168007308200868,NH
2021-02-07 14:00:00,-4.145693671103307,NH
2021-02-07 15:00:00,-4.128813698781648,NH
2021-02-07 16:00:00,-4.1334624974911405,NH
2021-02-07 17:00:00,-4.143889142289297,NH
2021-02-07 18:00:00,-4.166430871885905,NH
2021-02-07 19:00:00,-4.185480021686122,NH
2021-02-07 20:00:00,-4.199334627371202,NH
2021-02-07 21:00:00,-4.2102038770816845,NH
2021-02-07 22:00:00,-4.218132317442218,NH
2021-02-07 23:00:00,-4.222600990957285,NH
2021-02-08 00:00:00,-4.229869957012719,NH
2021-02-08 01:00:00,-4.235208083717096,NH
2021-02-08 02:00:00,-4.229883379399439,NH
2021-02-08 03:00:00,-4.23115920250374,NH
2021-02-08 04:00:00,-4.2375296245473955,NH
2021-02-08 05:00:00,-4.241032158154691,NH
2021-02-08 06:00:00,-4.237246050934992,NH
2021-02-08 07:00:00,-4.2388660894460335,NH
2021-02-08 08:00:00,-4.2390116039595505,NH
2021-02-08 09:00:00,-4.234273360107251,NH
2021-02-08 10:00:00,-4.217968016034241,NH
2021-02-08 11:00:00,-4.213209066511301,NH
2021-02-08 12:00:00,-4.207051259836224,NH
2021-02-08 13:00:00,-4.18721523269303,NH
2021-02-08 14:00:00,-4.171953943561841,NH
2021-02-08 15:00:00,-4.15786732502181,NH
2021-02-08 16:00:00,-4.168022479677698,NH
2021-02-08 17:00:00,-4.177445881595832,NH
2021-02-08 18:00:00,-4.188467502463735,NH
2021-02-08 19:00:00,-4.211027943853298,NH
2021-02-08 20:00:00,-4.233812698174796,NH
2021-02-08 21:00:00,-4.249588685097629,NH
2021-02-08 22:00:00,-4.255286221405526,NH
2021-02-08 23:00:00,-4.259141923205973,NH
2021-02-09 00:00:00,-4.2652459305222825,NH
2021-02-09 01:00:00,-4.262348890203178,NH
2021-02-09 02:00:00,-4.261646337688762,NH
2021-02-09 03:00:00,-4.262625054972829,NH
2021-02-09 04:00:00,-4.263956056780445,NH
2021-02-09 05:00:00,-4.264695824984979,NH
2021-02-09 06:00:00,-4.271895164060568,NH
2021-02-09 07:00:00,-4.273709920695423,NH
2021-02-09 08:00:00,-4.2770632489423335,NH
2021-02-09 09:00:00,-4.268383076971284,NH
2021-02-09 10:00:00,-4.2424529435328795,NH
2021-02-09 11:00:00,-4.213814732931101,NH
2021-02-09 12:00:00,-4.187545300591812,NH
2021-02-09 13:00:00,-4.16946651895942,NH
2021-02-09 14:00:00,-4.113819952536312,NH
2021-02-09 15:00:00,-4.1045896556622345,NH
2021-02-09 16:00:00,-4.118451140192083,NH
2021-02-09 17:00:00,-4.135453645852998,NH
2021-02-09 18:00:00,-4.165203315636884,NH
2021-02-09 19:00:00,-4.190929646292748,NH
2021-02-09 20:00:00,-4.208063656804949,NH
2021-02-09 21:00:00,-4.219695585778809,NH
2021-02-09 22:00:00,-4.229175781783064,NH
2021-02-09 23:00:00,-4.236827775804782,NH
2021-02-10 00:00:00,-4.243199709312125,NH
2021-02-10 01:00:00,-4.255700120316632,NH
2021-02-10 02:00:00,-4.266352084678622,NH
2021-02-10 03:00:00,-4.273665076576605,NH
2021-02-10 04:00:00,-4.279798597456036,NH
2021-02-10 05:00:00,-4.28560253955346,NH
2021-02-10 06:00:00,-4.2902925451356735,NH
2021-02-10 07:00:00,-4.29421187143913,NH
2021-02-10 08:00:00,-4.294109725901607,NH
2021-02-10 09:00:00,-4.288084691313068,NH
2021-02-10 10:00:00,-4.249241331342623,NH
2021-02-10 11:00:00,-4.1994793547766145,NH
2021-02-10 12:00:00,-4.160957430801869,NH
2021-02-10 13:00:00,-4.135004315214478,NH
2021-02-10 14:00:00,-4.102265369244275,NH
2021-02-10 15:00:00,-4.0823025760798295,NH
2021-02-10 16:00:00,-4.076712297184025,NH
2021-02-10 17:00:00,-4.082396321014095,NH
2021-02-10 18:00:00,-4.101160206514756,NH
2021-02-10 19:00:00,-4.125161215329088,NH
2021-02-10 20:00:00,-4.139196929405486,NH
2021-02-10 21:00:00,-4.142226670768425,NH
2021-02-10 22:00:00,-4.149908453446842,NH
2021-02-10 23:00:00,-4.1629632829624255,NH
2021-02-11 00:00:00,-4.170804163923871,NH
2021-02-11 01:00:00,-4.181845412793641,NH
2021-02-11 02:00:00,-4.190955043858911,NH
2021-02-11 03:00:00,-4.201726661286149,NH
2021-02-11 04:00:00,-4.211304436849219,NH
2021-02-11 05:00:00,-4.211128279681409,NH
2021-02-11 06:00:00,-4.213419023902378,NH
2021-02-11 07:00:00,-4.216188053531835,NH
2021-02-11 08:00:00,-4.2279926124339315,NH
2021-02-11 09:00:00,-4.234398214710033,NH
2021-02-11 10:00:00,-4.194904067633313,NH
2021-02-11 11:00:00,-4.11638554914441,NH
2021-02-11 12:00:00,-4.011210364844353,NH
2021-02-11 13:00:00,-3.984159976230288,NH
2021-02-11 14:00:00,-3.9122954029409467,NH
2021-02-11 15:00:00,-3.846797168656894,NH
2021-02-11 16:00:00,-3.7901287316451016,NH
2021-02-11 17:00:00,-3.8446380517399406,NH
2021-02-11 18:00:00,-3.9159937327401964,NH
2021-02-11 19:00:00,-3.9815030631534714,NH
2021-02-11 20:00:00,-4.048120479372753,NH
2021-02-11 21:00:00,-4.090930399376958,NH
2021-02-11 22:00:00,-4.125189500974966,NH
2021-02-11 23:00:00,-4.170822757597475,NH
2021-02-12 00:00:00,-4.199846247287797,NH
2021-02-12 01:00:00,-4.214300207498731,NH
2021-02-12 02:00:00,-4.239356354287497,NH
2021-02-12 03:00:00,-4.261816558768608,NH
2021-02-12 04:00:00,-4.28831801619971,NH
2021-02-12 05:00:00,-4.31149859446192,NH
2021-02-12 06:00:00,-4.329402409159261,NH
2021-02-12 07:00:00,-4.355202309042735,NH
2021-02-12 08:00:00,-4.381135148722951,NH
2021-02-12 09:00:00,-4.399334419001,NH
2021-02-12 10:00:00,-4.329358304042381,NH
2021-02-12 11:00:00,-4.210161940449537,NH
2021-02-12 12:00:00,-4.059311264989666,NH
2021-02-12 13:00:00,-3.9423891474646644,NH
2021-02-12 14:00:00,-3.8382697441317277,NH
2021-02-12 15:00:00,-3.7563201733432323,NH
2021-02-12 16:00:00,-3.720674109001406,NH
2021-02-12 17:00:00,-3.7544359761739483,NH
2021-02-12 18:00:00,-3.8401798087128793,NH
2021-02-12 19:00:00,-3.9185278590226793,NH
2021-02-12 20:00:00,-3.9772942726318394,NH
2021-02-12 21:00:00,-4.040675016819797,NH
2021-02-12 22:00:00,-4.088604479411135,NH
2021-02-12 23:00:00,-4.1282891884278365,NH
2021-02-13 00:00:00,-4.181924478404784,NH
2021-02-13 01:00:00,-4.211951285932165,NH
2021-02-13 02:00:00,-4.224854195096722,NH
2021-02-13 03:00:00,-4.233327665761245,NH
2021-02-13 04:00:00,-4.239406577849079,NH
2021-02-13 05:00:00,-4.260882954800219,NH
2021-02-13 06:00:00,-4.282164163720407,NH
2021-02-13 07:00:00,-4.29839328033063,NH
2021-02-13 08:00:00,-4.297619431808715,NH
2021-02-13 09:00:00,-4.288217731794792,NH
2021-02-13 10:00:00,-4.229369130566142,NH
2021-02-13 11:00:00,-4.190100213811882,NH
2021-02-13 12:00:00,-4.169898326209002,NH
2021-02-13 13:00:00,-4.137097234708025,NH
2021-02-13 14:00:00,-4.107565175881113,NH
2021-02-13 15:00:00,-4.100435406194943,NH
2021-02-13 16:00:00,-4.1055414764451,NH
2021-02-13 17:00:00,-4.117346116609021,NH
2021-02-13 18:00:00,-4.14093339077431,NH
2021-02-13 19:00:00,-4.163649033279099,NH
2021-02-13 20:00:00,-4.179120288928729,NH
2021-02-13 21:00:00,-4.181916857402729,NH
2021-02-13 22:00:00,-4.185941867295836,NH
2021-02-13 23:00:00,-4.1907519570306775,NH
2021-02-14 00:00:00,-4.201645362108808,NH
2021-02-14 01:00:00,-4.2110799323470145,NH
